Surge (m),Sway (m),Heave (m),Roll (deg),Pitch (deg),Yaw (deg),Vessel x0Acc rel. g (m/s^2),Vessel y0Acc rel. g (m/s^2),Vessel z0Acc rel. g (m/s^2),Vessel x0Ang Vel (deg/s),Vessel y0Ang Vel (deg/s),Vessel z0Ang Vel (deg/s),Num Category
0.008040639,0.138323927,27.09340584,0.642371394,0.050197331,0.032738958,0.005446366,0.13446911,9.913093034,0.04420345,0.032548179,0.003275254,2
0.005319703,0.175082057,27.09827246,0.59972476,0.032769277,0.034095967,0.002979081,0.137814743,9.907936131,0.126163012,0.036710212,0.001323722,2
0.001933627,0.203307941,27.12859168,0.516934863,0.013994993,0.034310391,0.00085442,0.135001151,9.898640348,0.203813298,0.037933343,0.001316613,2
0.001848628,0.220190895,27.182025,0.397587313,0.00473111,0.033041614,0.001132719,0.12271117,9.885506622,0.27148844,0.036535909,0.004405323,2
0.005708215,0.223530338,27.25527631,0.248022178,0.022220822,0.030096555,0.002507258,0.105404959,9.869969752,0.323857635,0.03307298,0.007846916,2
0.009243404,0.211263385,27.3443872,0.077035649,0.037592534,0.025269837,0.003374236,0.081900368,9.851689883,0.356572694,0.028166163,0.011686125,2
0.012012579,0.181881041,27.44473088,0.104760634,0.0502399,0.018412059,0.00371412,0.054265491,9.830902508,0.366721154,0.022317186,0.015786233,2
0.013564572,0.134542798,27.55104767,0.285667139,0.059788775,0.009396164,0.003756031,0.021340973,9.807045117,0.352936418,0.015929884,0.020159213,2
0.013533035,0.070034479,27.65729347,0.453815431,0.065968522,0.00168151,0.004658218,0.026145,9.778052785,0.315972128,0.008946361,0.023672605,2
0.01188294,0.007037799,27.75631487,0.598158406,0.068391044,0.013853608,0.006273819,0.080685348,9.74666826,0.258120853,0.001037851,0.024390811,2
0.0088874,0.089517567,27.84049892,0.708878707,0.066645651,0.025607531,0.007110018,0.124447214,9.71856689,0.181926237,0.00753455,0.022375266,2
0.004845321,0.170962089,27.90295046,0.777596707,0.060581003,0.035879271,0.007325044,0.160353413,9.694604877,0.090833458,0.016162625,0.01879539,2
9.43E-05,0.245084013,27.93781527,0.798081778,0.050281968,0.043893914,0.007561868,0.19302331,9.675680241,0.010065198,0.024514271,0.013509193,2
0.00487888,0.304745015,27.94057541,0.766864665,0.036016791,0.048753807,0.007167182,0.213221696,9.666019793,0.11499037,0.032078944,0.006488758,2
0.009567064,0.343572419,27.90890812,0.683463253,0.018388172,0.049805689,0.006000818,0.219152432,9.667353676,0.217695965,0.038051984,0.001497008,2
0.013507658,0.356522275,27.84313246,0.550717139,0.001639467,0.046712891,0.004428685,0.212845128,9.679829082,0.311181498,0.041767957,0.010095705,2
0.016254368,0.339712483,27.74630274,0.375025143,0.022815932,0.039267995,0.002338424,0.190552312,9.70412975,0.388363409,0.0426639,0.01898366,2
0.017446741,0.291466068,27.62435186,0.166183492,0.043625115,0.027570247,0.000529735,0.147882658,9.739979656,0.44283286,0.040198712,0.027176844,2
0.016926051,0.213664977,27.48603052,0.063078164,0.062318866,0.012345248,0.004083199,0.08564853,9.784812427,0.469310676,0.034008636,0.033172321,2
0.014772423,0.111968924,27.34231945,0.297721623,0.077069707,0.005022308,0.007589616,0.012062087,9.833725548,0.463878594,0.024227963,0.03590507,2
0.01122009,0.005348291,27.20533437,0.521210615,0.086238509,0.022849217,0.010628784,0.067877062,9.882408796,0.424607995,0.011527137,0.035041398,2
0.006620386,0.128028965,27.08725751,0.716716402,0.088571632,0.039323083,0.013034974,0.149455836,9.926602852,0.3523062,0.003135481,0.030297295,2
0.00144106,0.24441765,26.99924271,0.868497186,0.083348472,0.052582235,0.014286239,0.222664831,9.961324532,0.250475683,0.018479987,0.021900128,3
0.003806958,0.34300928,26.95017433,0.96321857,0.070544555,0.061041074,0.01417568,0.280408592,9.983043023,0.125256892,0.03301401,0.010734635,3
0.008620081,0.413696149,26.94568438,0.991233871,0.050893697,0.06359405,0.012583972,0.315523835,9.98911362,0.014828072,0.045257397,0.002010313,3
0.012558406,0.4490608,26.98742017,0.947594192,0.025878506,0.059802622,0.009443943,0.321971747,9.978206248,0.159618813,0.053828327,0.014699639,3
0.015320609,0.445595974,27.07266355,0.832683409,0.00235301,0.050068168,0.004942513,0.297410483,9.950825325,0.298074658,0.057624338,0.025551511,3
0.016796359,0.404313538,27.1944561,0.652436051,0.031172013,0.035650376,0.00042889,0.244668038,9.909593701,0.419170043,0.055977843,0.032962703,3
0.017054518,0.330245483,27.34233424,0.418152665,0.057771528,0.018407625,0.005533303,0.174486501,9.859658999,0.512593958,0.04892812,0.036392022,2
0.016219655,0.230689075,27.50362853,0.145892307,0.079567895,0.000200241,0.009832168,0.091353136,9.805270411,0.569893269,0.037206785,0.036338948,2
0.01445004,0.114726876,27.66462957,0.14481219,0.094457968,0.017258802,0.013360938,0.002548722,9.750483933,0.585755582,0.021854021,0.032964064,2
0.012003352,0.006748226,27.81172234,0.432589658,0.100972487,0.032267661,0.015576744,0.096093268,9.701296951,0.55810132,0.004277553,0.026510972,2
0.009173888,0.12265699,27.93284009,0.695812982,0.09848275,0.043415614,0.016003692,0.178455501,9.66301294,0.488007731,0.013708301,0.017949312,2
0.006191952,0.223553236,28.01873722,0.91420129,0.087324709,0.049906151,0.01446455,0.241328785,9.639340029,0.379750167,0.030146411,0.008657178,2
0.003160642,0.302848777,28.06380418,1.070372285,0.068776083,0.051708861,0.01124372,0.281298732,9.631474538,0.240596775,0.043243172,5.86E-05,1
6.75E-05,0.357042794,28.06628563,1.151259441,0.04486832,0.049448869,0.006948023,0.298150701,9.638522616,0.080431167,0.051715371,0.006908713,1
0.003152533,0.385297513,28.02800491,1.149232582,0.018090336,0.044148669,0.002272317,0.293826647,9.657935149,0.089015874,0.054928191,0.011776689,1
0.006532857,0.388552883,27.95370043,1.062841361,0.008964272,0.036902795,0.001832314,0.273959135,9.685660168,0.254886171,0.053049883,0.014875228,1
0.009968515,0.368323204,27.85012565,0.897096682,0.033954725,0.028500982,0.005206651,0.237313616,9.719356405,0.404443675,0.046837449,0.016831741,2
0.013249533,0.326862368,27.72541599,0.663081755,0.054980375,0.019515109,0.007646353,0.18707101,9.755762191,0.526222213,0.037309898,0.017827159,2
0.016081431,0.266789571,27.58834679,0.377205495,0.070735894,0.010278872,0.008673732,0.130015874,9.791545363,0.61051267,0.02584759,0.018555364,2
0.018063025,0.190449841,27.44765856,0.060027851,0.080598107,0.000754307,0.008960372,0.062382103,9.826686787,0.650652518,0.013715729,0.019347151,2
0.018839867,0.101183734,27.31195615,0.265473178,0.084471604,0.009023046,0.008727148,0.011436795,9.859592282,0.643578683,0.001815378,0.019682214,2
0.018174705,0.00340301,27.18940785,0.575619315,0.082675591,0.01884378,0.007987456,0.085678014,9.888934006,0.589579368,0.009076659,0.019422025,2
0.015962079,0.097643591,27.08745798,0.847791681,0.075822797,0.028366463,0.00732196,0.159858967,9.914652488,0.492611226,0.01856256,0.018073531,3
0.012310936,0.195395445,27.01271006,1.062146176,0.064638336,0.036931273,0.006544308,0.225123239,9.934723606,0.359632725,0.026466326,0.015181605,3
0.007498816,0.282914042,26.97045503,1.202904315,0.049920125,0.043796147,0.005709783,0.277631232,9.948174759,0.199915021,0.032657799,0.010863326,3
0.001944854,0.353275434,26.9643167,1.259430427,0.032489579,0.048220415,0.004898946,0.31407682,9.953831842,0.024620537,0.037149749,0.005097875,3
0.003812346,0.399926787,26.99588866,1.226932921,0.013178376,0.049501523,0.003976555,0.330970412,9.950423946,0.154153167,0.039900047,0.001829439,3
0.009164649,0.417164207,27.06439488,1.106804514,0.007147991,0.047039526,0.003183231,0.32934302,9.93761911,0.323852032,0.040900824,0.009871895,3
0.013453326,0.400382115,27.16649874,0.906607401,0.027575678,0.040290325,0.001754263,0.299971463,9.913173286,0.472594076,0.039970054,0.01854413,3
0.016157935,0.348162798,27.29586126,0.639483558,0.046985738,0.029281201,0.000466496,0.244146169,9.877789658,0.589914261,0.036653697,0.026302231,3
0.016980673,0.262662575,27.44336571,0.323498463,0.064070696,0.014664008,0.002831208,0.170129472,9.834236887,0.666681105,0.030769872,0.03245828,2
0.015799377,0.148921063,27.59781242,0.019322278,0.077472228,0.002590893,0.005850712,0.074162406,9.783387203,0.696457741,0.022196391,0.036182107,2
0.012798772,0.016094001,27.74639984,0.364569538,0.085787269,0.020859423,0.009130309,0.034460445,9.730000374,0.676092785,0.01088841,0.036122116,2
0.008446392,0.123500789,27.87592643,0.687024236,0.087773107,0.03808879,0.011841816,0.143631583,9.679960929,0.605596588,0.00260375,0.032095409,2
0.00336489,0.25612115,27.97422387,0.962442063,0.082603894,0.052234605,0.013872394,0.247511882,9.63792329,0.488948163,0.01737911,0.024157008,2
0.001711157,0.367542574,28.03136621,1.169519418,0.070022392,0.061365454,0.014380917,0.331283508,9.610519734,0.333780779,0.032115396,0.012883526,1
0.006108886,0.445495305,28.0410593,1.291568068,0.050553348,0.064162477,0.013106354,0.387573898,9.601519167,0.150911602,0.045073879,0.000190921,1
0.009312657,0.480994763,28.00145398,1.318075392,0.025541582,0.060082233,0.010381544,0.413458113,9.612290919,0.045940446,0.054644311,0.013828729,1
0.01096455,0.468904351,27.91542436,1.24582437,0.002956926,0.049256379,0.006130502,0.402010403,9.643573409,0.241586486,0.05939762,0.026612103,1
0.010939178,0.409224534,27.79060379,1.079286429,0.03229764,0.032657169,0.000740452,0.353043474,9.692612293,0.420625034,0.058274814,0.036823588,1
0.009357939,0.307398137,27.63877664,0.830449084,0.059504041,0.012055505,0.005271294,0.26912507,9.75458723,0.568613675,0.050890939,0.042951148,1
0.006569792,0.173990772,27.47478745,0.517996958,0.081592253,0.010117946,0.011182665,0.15806237,9.822490819,0.67335564,0.03761651,0.043741158,2
0.003084077,0.023388916,27.31497967,0.1659669,0.095954286,0.031097098,0.015931626,0.03360175,9.887901564,0.725759786,0.019731986,0.038931885,2
0.000561569,0.128468024,27.17532068,0.198048205,0.100757296,0.048322264,0.018906937,0.092907041,9.943783662,0.720856457,0.000774781,0.029235561,2
0.003872628,0.265861908,27.06970001,0.545162061,0.095204059,0.05976609,0.019692351,0.209048513,9.984096329,0.658489093,0.021567289,0.015919984,2
0.006453713,0.375079471,27.00840833,0.847619432,0.079677305,0.064199923,0.018007925,0.302515317,10.00453519,0.543342829,0.040188129,0.000950205,3
0.008065438,0.446002457,26.9969858,1.081199095,0.055743758,0.061389067,0.014334803,0.368684872,10.00424334,0.384863791,0.054477439,0.013634696,3
0.00857815,0.472263204,27.03581964,1.227482111,0.025925122,0.051851361,0.009437323,0.404654694,9.984185881,0.196630741,0.062951539,0.02658648,3
0.007919342,0.451334108,27.12020045,1.27552278,0.006621551,0.036589057,0.0033875,0.401061121,9.945384735,0.005369961,0.064705077,0.03670472,3
0.006177927,0.38603547,27.24052941,1.222607917,0.038355187,0.017326341,0.003485322,0.356022488,9.89171637,0.204386474,0.059352149,0.042240311,3
0.003671928,0.284825037,27.38327823,1.074399322,0.065712163,0.003479622,0.009982076,0.279883904,9.830198683,0.383870719,0.047377837,0.042278864,3
0.000843058,0.159918451,27.532772,0.844477065,0.085605996,0.023190612,0.015213125,0.18195694,9.76772089,0.529018375,0.030134498,0.037109822,3
0.001843017,0.025510713,27.67309013,0.553061388,0.095830162,0.039415738,0.018397836,0.074311849,9.711490124,0.628261024,0.009609154,0.027746633,3
0.003998848,0.10414869,27.78996644,0.225143952,0.095351368,0.050378632,0.019272973,0.034217745,9.667098695,0.674258826,0.011775299,0.015802166,2
0.005343508,0.215864724,27.87225884,0.111880026,0.084391616,0.054968722,0.018260243,0.137646252,9.638278493,0.664773774,0.031665614,0.002359832,2
0.005668712,0.298361377,27.91299711,0.430673389,0.064348053,0.052635782,0.014668774,0.216040935,9.630410622,0.602055669,0.047737253,0.011061864,2
0.005033022,0.345536087,27.9104884,0.705999195,0.037785033,0.044039529,0.008563773,0.261499218,9.643974548,0.492307762,0.057720081,0.021573583,2
0.00381486,0.357233101,27.86825054,0.916856099,0.008120398,0.031089617,0.002052189,0.286753349,9.672693545,0.34627613,0.060470399,0.027876041,2
0.002395907,0.336115104,27.79359031,1.048511304,0.021055397,0.015825023,0.003889103,0.290734559,9.712562061,0.177869905,0.056162891,0.030607705,1
0.001053132,0.287076217,27.69649007,1.093448186,0.046430485,9.68E-05,0.009358096,0.266589094,9.760205545,0.001792326,0.045561751,0.029758297,1
6.53E-05,0.218068704,27.5886066,1.051507623,0.065242067,0.014146446,0.01346403,0.22277962,9.808346466,0.16727851,0.030119307,0.025245663,1
0.000364787,0.138289046,27.481624,0.929699523,0.075658726,0.025262373,0.015389878,0.168366425,9.850567452,0.315588224,0.012100064,0.018180294,1
0.000206192,0.056340552,27.3857921,0.741313941,0.077022069,0.032312037,0.015399521,0.104454076,9.883839388,0.432036065,0.006068098,0.009767688,2
0.000472092,0.019872665,27.30914185,0.504317369,0.069796042,0.034882623,0.013646696,0.037698196,9.905254796,0.509056347,0.02221794,0.000817809,2
0.001526144,0.083971307,27.25684424,0.239569632,0.055444121,0.033088838,0.01014342,0.022874344,9.913140267,0.542683983,0.034459355,0.007387461,2
0.002708996,0.132147597,27.23088127,0.031068653,0.036220957,0.027685873,0.005769685,0.076831118,9.909364916,0.532949202,0.041576462,0.013750718,2
0.003764234,0.16262581,27.23040089,0.286716107,0.014774011,0.019732648,0.001190389,0.120202861,9.895816819,0.483574725,0.043225913,0.017909436,2
0.004470863,0.175675403,27.25216268,0.509037457,0.006213024,0.010446453,0.003359503,0.146993143,9.874597893,0.400865857,0.039650986,0.019316962,2
0.004606415,0.174049065,27.29105733,0.683364909,0.024300282,0.001279221,0.007227719,0.158758659,9.849645028,0.2931014,0.031692565,0.017598621,3
0.003987196,0.162150042,27.34099568,0.799518679,0.037596713,0.006313402,0.00986822,0.158539527,9.824765185,0.169789111,0.020735374,0.013048392,3
0.002530316,0.144773897,27.39586054,0.852202009,0.04499193,0.011179306,0.010718038,0.152706508,9.803738366,0.040847599,0.008507478,0.00667448,3
0.000338817,0.1254882,27.45042473,0.84103465,0.046300402,0.012849336,0.009658237,0.144422426,9.788605667,0.084130121,0.003137409,0.000205109,3
0.002280789,0.105894722,27.50087299,0.770147158,0.042220374,0.011644222,0.00724662,0.132260652,9.779475459,0.196794745,0.012665061,0.004954295,3
0.004903097,0.085943012,27.54488275,0.647477067,0.034118079,0.008442326,0.003857736,0.118173786,9.776254731,0.290257613,0.018994032,0.007799397,3
0.007038844,0.064035221,27.58155233,0.484000331,0.023775073,0.004532764,0.000309685,0.098771765,9.776812223,0.35933908,0.021609953,0.007798454,2
0.008254272,0.038163095,27.61091,0.292779634,0.013032823,0.001205504,0.002564123,0.071220277,9.778682978,0.400854651,0.020744989,0.005503951,2
0.00828873,0.007061417,27.63332994,0.088036196,0.003460914,0.000635936,0.004475455,0.037358458,9.78025833,0.413316144,0.017148142,0.001844682,2
0.007072222,0.029523768,27.64912928,0.115674576,0.003843636,0.000535591,0.005313758,0.000608562,9.780239354,0.396880548,0.011891268,0.002259843,2
0.004697952,0.070846284,27.65828459,0.304269133,0.008353152,0.001587506,0.005308573,0.038863984,9.778238361,0.353266082,0.006120767,0.006250113,2
0.001370063,0.115217508,27.66027739,0.464958885,0.010111788,0.005561958,0.004049738,0.081980818,9.772642263,0.28601708,0.001020819,0.009448448,2
0.002517409,0.158682796,27.65379451,0.587208599,0.009766087,0.010643782,0.001512959,0.12874034,9.764286369,0.200471682,0.002211595,0.01039835,2
0.006364237,0.194966153,27.63694625,0.663381003,0.008417646,0.015489805,0.001331526,0.169204441,9.756809633,0.102759996,0.002978632,0.008455111,2
0.009514669,0.217176735,27.60802441,0.689066142,0.007292153,0.018642983,0.004124924,0.200891971,9.752432345,0.000307426,0.001295394,0.00363219,2
0.01133715,0.218749528,27.56613619,0.663353362,0.007473005,0.018737523,0.005762875,0.212244517,9.755652881,0.101731859,0.002214533,0.003472139,2
0.011428439,0.195882953,27.51215315,0.588709159,0.009547033,0.015118455,0.005557816,0.198910635,9.768356267,0.194954116,0.006201801,0.010788506,2
0.009727079,0.148501209,27.44911954,0.470919078,0.013446706,0.008060194,0.004451698,0.171358382,9.78805789,0.273206793,0.009460405,0.017122214,2
0.006354997,0.078680418,27.38186705,0.319055158,0.018588572,0.001833905,0.002243586,0.125234739,9.81503751,0.330391885,0.011010904,0.021965126,2
0.001648184,0.008496033,27.31695653,0.144837056,0.023894034,0.013492422,0.000949795,0.062312693,9.846807235,0.361990341,0.009919237,0.024058022,2
0.003841898,0.10491663,27.26211917,0.038078125,0.027954924,0.025382304,0.004211647,0.008389203,9.878595405,0.364806994,0.005897184,0.022959039,2
0.009472252,0.200681413,27.22521757,0.214947747,0.029342329,0.035870072,0.007515575,0.08650117,9.907385268,0.337868194,0.000852631,0.018376275,2
0.014501099,0.284125709,27.21338657,0.371176305,0.026812493,0.043133792,0.010092608,0.160682526,9.927710658,0.282648196,0.009653356,0.010062068,2
0.01820283,0.343688304,27.23174962,0.493444615,0.019624282,0.04554669,0.011132108,0.219582198,9.935087976,0.202831445,0.019153383,0.000959651,2
0.020016781,0.370027668,27.28227493,0.570917263,0.007793773,0.042126903,0.010480069,0.257208506,9.92738137,0.104683508,0.027752726,0.013237952,2
0.019604466,0.357223721,27.36314072,0.596447016,0.007831546,0.032672807,0.007945728,0.266478863,9.903599659,0.003424238,0.033811424,0.024963716,3
0.016911905,0.303966104,27.4684919,0.567473034,0.025608365,0.017896068,0.004012165,0.247673849,9.865806934,0.111606345,0.035962497,0.034377843,3
0.012151456,0.213693383,27.58886695,0.486549593,0.043313868,0.000736329,0.001086002,0.198222167,9.816609892,0.209558541,0.033329839,0.040052279,2
0.005835553,0.095159568,27.71191713,0.361176295,0.058385791,0.020967533,0.006927702,0.121221884,9.760972935,0.28795744,0.025509513,0.040341232,2
0.001236241,0.038164198,27.8237374,0.203166858,0.068277332,0.039925944,0.012075929,0.032221996,9.707089098,0.338967481,0.013004665,0.034797393,2
0.008186929,0.170950352,27.91087507,0.027681566,0.070964712,0.054892269,0.015681299,0.058785475,9.661681657,0.357277804,0.002774046,0.024403094,2
0.014206892,0.288035031,27.96208927,0.148321106,0.06529973,0.063724037,0.017254767,0.14194229,9.630774745,0.341050795,0.019892366,0.010528327,2
0.018651978,0.376252408,27.96985675,0.307819577,0.051230111,0.065108451,0.016244893,0.204901438,9.61956138,0.291815403,0.036000586,0.004795095,2
0.021171592,0.426624629,27.93156135,0.435371092,0.0299133,0.058888477,0.012762164,0.241580357,9.629831818,0.214317636,0.048691805,0.01918954,2
0.021737714,0.435351664,27.84988454,0.51864145,0.003596883,0.046048102,0.007395049,0.250109722,9.660296698,0.116116898,0.055992623,0.030672722,2
0.020591765,0.403838758,27.73243625,0.549597628,0.024687784,0.028462449,0.000862865,0.23064661,9.707236927,0.006693932,0.056656793,0.037793858,2
0.018176016,0.338250646,27.59079005,0.525222444,0.051534794,0.008613817,0.005870984,0.188157298,9.764309336,0.103491193,0.050367619,0.039707642,2
0.015019943,0.248071941,27.43892534,0.447807853,0.073665011,0.010858603,0.011528922,0.132845313,9.823358781,0.203781896,0.037932706,0.03670003,2
0.011580241,0.143873025,27.29132845,0.324787688,0.088443312,0.027750845,0.015507662,0.069555487,9.877956222,0.284490319,0.021085371,0.029931203,2
0.008200943,0.036235378,27.16141381,0.167928885,0.094197887,0.040455361,0.017614406,0.002994899,9.922703176,0.338082865,0.001981256,0.020419544,2
